index	prediction
12161	34
12162	126
12163	40
12164	136
12165	147
12166	37
12167	127
12168	38
12169	136
12170	147
12171	38
12172	55
12173	60
12174	156
12175	156
12176	134
12177	64
12178	37
12179	130
12180	68
12181	153
12182	153
12183	91
12184	26
12185	50
12186	175
12187	91
12188	136
12189	91
12190	161
12191	185
12192	130
12193	68
12194	115
12195	153
12196	134
12197	64
12198	37
12199	136
12200	147
12201	16
12202	38
12203	177
12204	175
12205	40
12206	3
12207	136
12208	147
12209	34
12210	16
12211	127
12212	132
12213	80
12214	192
12215	151
12216	131
12217	163
12218	16
12219	134
12220	64
12221	37
12222	130
12223	68
12224	115
12225	133
12226	37
12227	179
12228	130
12229	68
12230	115
12231	153
12232	136
12233	147
12234	34
12235	16
12236	127
12237	134
12238	64
12239	37
12240	136
12241	145
12242	34
12243	16
12244	127
12245	129
12246	25
12247	52
12248	52
12249	129
12250	167
12251	129
12252	134
12253	64
12254	37
12255	136
12256	147
12257	16
12258	177
12259	108
12260	126
12261	136
12262	147
12263	34
12264	16
12265	127
12266	38
12267	177
12268	136
12269	147
12270	34
12271	38
12272	85
12273	136
12274	147
12275	34
12276	16
12277	30
12278	136
12279	147
12280	34
12281	127
12282	40
12283	91
12284	147
12285	35
12286	137
12287	173
12288	27
12289	174
12290	160
12291	160
12292	172
12293	91
12294	167
12295	58
12296	58
12297	122
12298	100
12299	23
12300	136
12301	147
12302	34
12303	127
12304	38
12305	136
12306	147
12307	34
12308	16
12309	127
12310	134
12311	64
12312	37
12313	30
12314	93
12315	130
12316	68
12317	115
12318	27
12319	134
12320	64
12321	37
12322	135
12323	25
12324	55
12325	55
12326	70
12327	102
12328	132
12329	80
12330	192
12331	151
12332	136
12333	147
12334	34
12335	127
12336	38
12337	108
12338	130
12339	167
12340	55
12341	52
12342	130
12343	167
12344	130
12345	137
12346	173
12347	37
12348	174
12349	172
12350	160
12351	46
12352	58
12353	195
12354	170
12355	171
12356	112
12357	143
12358	45
12359	136
12360	147
12361	34
12362	200
12363	88
12364	136
12365	147
12366	115
12367	16
12368	112
12369	30
12370	83
12371	71
12372	59
12373	2
12374	136
12375	34
12376	13
12377	127
12378	35
12379	177
12380	127
12381	175
12382	134
12383	64
12384	37
12385	136
12386	147
12387	16
12388	177
12389	181
12390	134
12391	64
12392	34
12393	135
12394	80
12395	183
12396	130
12397	68
12398	115
12399	153
12400	136
12401	147
12402	34
12403	126
12404	126
12405	138
12406	5
12407	193
12408	164
12409	14
12410	134
12411	64
12412	37
12413	136
12414	147
12415	34
12416	127
12417	38
12418	30
12419	74
12420	93
12421	140
12422	199
12423	95
12424	113
12425	121
12426	136
12427	147
12428	34
12429	127
12430	200
12431	136
12432	147
12433	34
12434	127
12435	127
12436	134
12437	64
12438	115
12439	134
12440	64
12441	37
12442	136
12443	147
12444	34
12445	127
12446	127
12447	136
12448	167
12449	55
12450	136
12451	55
12452	136
12453	198
12454	136
12455	147
12456	34
12457	127
12458	3
12459	136
12460	147
12461	34
12462	127
12463	108
12464	135
12465	25
12466	68
12467	68
12468	153
12469	102
12470	91
12471	25
12472	52
12473	52
12474	91
12475	130
12476	68
12477	115
12478	34
12479	136
12480	147
12481	162
12482	135
12483	78
12484	190
12485	137
12486	173
12487	172
12488	46
12489	46
12490	55
12491	137
12492	143
12493	138
12494	4
12495	190
12496	80
12497	125
12498	148
12499	130
12500	68
12501	115
12502	153
12503	134
12504	64
12505	37
12506	136
12507	147
12508	34
12509	16
12510	177
12511	110
12512	83
12513	71
12514	136
12515	147
12516	38
12517	34
12518	5
12519	190
12520	79
12521	164
12522	16
12523	66
12524	148
12525	43
12526	168
12527	155
12528	20
12529	25
12530	50
12531	50
12532	20
12533	136
12534	147
12535	122
12536	108
12537	127
12538	134
12539	64
12540	25
12541	138
12542	4
12543	127
12544	184
12545	17
12546	149
12547	136
12548	147
12549	38
12550	127
12551	108
12552	136
12553	147
12554	34
12555	163
12556	126
12557	136
12558	147
12559	37
12560	37
12561	119
12562	136
12563	147
12564	34
12565	38
12566	84
12567	30
12568	83
12569	71
12570	59
12571	2
12572	137
12573	173
12574	27
12575	174
12576	172
12577	160
12578	46
12579	58
12580	195
12581	170
12582	171
12583	120
12584	120
12585	136
12586	167
12587	175
12588	175
12589	34
12590	164
12591	136
12592	147
12593	35
12594	91
12595	37
12596	52
12597	55
12598	91
12599	37
12600	91
12601	134
12602	64
12603	167
12604	117
12605	37
12606	55
12607	55
12608	117
12609	27
12610	117
12611	136
12612	147
12613	34
12614	17
12615	127
12616	38
12617	177
12618	136
12619	147
12620	108
12621	126
12622	147
12623	126
12624	136
12625	108
12626	34
12627	130
12628	68
12629	115
12630	153
12631	137
12632	173
12633	27
12634	174
12635	172
12636	160
12637	46
12638	58
12639	195
12640	170
12641	171
12642	137
12643	143
12644	120
12645	120
12646	137
12647	173
12648	27
12649	174
12650	172
12651	160
12652	46
12653	58
12654	195
12655	170
12656	171
12657	17
12658	137
12659	143
12660	120
12661	105
12662	132
12663	5
12664	191
12665	162
12666	15
12667	66
12668	136
12669	147
12670	34
12671	16
12672	127
12673	177
12674	136
12675	147
12676	34
12677	16
12678	127
12679	136
12680	147
12681	34
12682	6
12683	85
12684	134
12685	64
12686	37
12687	91
12688	167
12689	103
12690	136
12691	147
12692	34
12693	16
12694	108
12695	136
12696	147
12697	34
12698	87
12699	87
12700	136
12701	147
12702	34
12703	16
12704	127
12705	136
12706	147
12707	34
12708	38
12709	175
12710	40
12711	3
12712	30
12713	83
12714	71
12715	59
12716	2
12717	136
12718	147
12719	34
12720	34
12721	126
12722	175
12723	40
12724	136
12725	147
12726	34
12727	127
12728	34
12729	126
12730	51
12731	40
12732	137
12733	173
12734	27
12735	172
12736	50
12737	170
12738	17
12739	136
12740	147
12741	34
12742	17
12743	127
12744	108
12745	136
12746	147
12747	34
12748	16
12749	127
12750	136
12751	147
12752	34
12753	16
12754	136
12755	137
12756	173
12757	167
12758	174
12759	172
12760	160
12761	195
12762	58
12763	195
12764	170
12765	171
12766	17
12767	112
12768	143
12769	120
12770	120
12771	136
12772	117
12773	161
12774	162
12775	130
12776	68
12777	115
12778	153
12779	112
12780	173
12781	167
12782	174
12783	172
12784	52
12785	61
12786	37
12787	55
12788	52
12789	61
12790	37
12791	61
12792	91
12793	27
12794	55
12795	52
12796	91
12797	25
12798	91
12799	132
12800	5
12801	193
12802	66
12803	181
12804	190
12805	132
12806	68
12807	115
12808	153
12809	134
12810	64
12811	37
12812	134
12813	64
12814	37
12815	136
12816	147
12817	34
12818	16
12819	127
12820	108
12821	127
12822	130
12823	68
12824	115
12825	131
12826	8
12827	190
12828	12
12829	67
12830	115
12831	136
12832	147
12833	37
12834	15
12835	126
12836	136
12837	147
12838	167
12839	38
12840	85
12841	64
12842	71
12843	135
12844	79
12845	182
12846	30
12847	83
12848	71
12849	59
12850	2
12851	136
12852	147
12853	34
12854	16
12855	127
12856	177
12857	136
12858	147
12859	34
12860	91
12861	85
12862	110
12863	27
12864	34
12865	5
12866	191
12867	15
12868	65
12869	148
12870	34
12871	140
12872	5
12873	79
12874	164
12875	148
12876	136
12877	147
12878	34
12879	136
12880	175
12881	137
12882	173
12883	167
12884	172
12885	175
12886	120
12887	120
12888	134
12889	64
12890	157
12891	134
12892	196
12893	142
12894	136
12895	147
12896	34
12897	126
12898	108
12899	132
12900	8
12901	192
12902	66
12903	181
12904	192
12905	134
12906	64
12907	122
12908	129
12909	25
12910	175
12911	175
12912	129
12913	55
12914	136
12915	147
12916	34
12917	34
12918	127
12919	137
12920	173
12921	27
12922	174
12923	172
12924	160
12925	46
12926	175
12927	46
12928	170
12929	171
12930	17
12931	112
12932	143
12933	120
12934	120
12935	136
12936	147
12937	34
12938	127
12939	34
12940	126
12941	175
12942	40
12943	136
12944	147
12945	34
12946	38
12947	34
12948	108
12949	147
12950	137
12951	173
12952	37
12953	174
12954	172
12955	160
12956	46
12957	58
12958	195
12959	170
12960	171
12961	17
12962	137
12963	143
12964	120
12965	105
12966	34
12967	6
12968	190
12969	80
12970	164
12971	12
12972	177
12973	130
12974	68
12975	115
12976	153
12977	134
12978	147
12979	36
12980	38
12981	34
12982	137
12983	173
12984	27
12985	174
12986	172
12987	58
12988	170
12989	112
12990	83
12991	71
12992	59
12993	2
12994	136
12995	147
12996	34
12997	127
12998	38
12999	136
13000	147
13001	122
13002	16
13003	127
13004	177
13005	136
13006	147
13007	132
13008	38
13009	132
13010	108
13011	147
13012	134
13013	64
13014	37
13015	137
13016	173
13017	172
13018	46
13019	46
13020	58
13021	46
13022	170
13023	17
13024	136
13025	147
13026	167
13027	15
13028	127
13029	136
13030	147
13031	34
13032	16
13033	127
13034	3
13035	136
13036	147
13037	34
13038	16
13039	104
13040	177
13041	175
13042	136
13043	147
13044	122
13045	127
13046	127
13047	126
13048	147
13049	97
13050	16
13051	177
13052	91
13053	24
13054	104
13055	34
13056	145
13057	129
13058	27
13059	52
13060	52
13061	129
13062	27
13063	129
13064	129
13065	68
13066	115
13067	130
13068	68
13069	115
13070	153
13071	136
13072	147
13073	34
13074	127
13075	122
13076	126
13077	40
13078	134
13079	64
13080	37
13081	134
13082	64
13083	37
13084	134
13085	64
13086	37
13087	110
13088	68
13089	52
13090	110
13091	110
13092	136
13093	147
13094	37
13095	15
13096	193
13097	108
13098	134
13099	64
13100	25
13101	132
13102	80
13103	183
13104	136
13105	147
13106	34
13107	127
13108	40
13109	130
13110	68
13111	115
13112	153
13113	128
13114	147
13115	132
13116	16
13117	104
13118	104
13119	34
13120	147
13121	34
13122	108
13123	190
13124	132
13125	5
13126	159
13127	164
13128	15
13129	130
13130	68
13131	115
13132	153
13133	136
13134	147
13135	38
13136	50
13137	40
13138	3
13139	136
13140	147
13141	34
13142	16
13143	127
13144	38
13145	147
13146	34
13147	16
13148	127
13149	136
13150	147
13151	34
13152	127
13153	38
13154	134
13155	36
13156	77
13157	135
13158	79
13159	191
13160	117
13161	34
13162	52
13163	52
13164	117
13165	34
13166	117
13167	136
13168	147
13169	34
13170	127
13171	122
13172	126
13173	40
13174	136
13175	147
13176	34
13177	16
13178	127
13179	38
13180	177
13181	136
13182	68
13183	115
13184	110
13185	11
13186	130
13187	68
13188	115
13189	153
13190	91
13191	167
13192	52
13193	52
13194	91
13195	25
13196	91
13197	134
13198	64
13199	37
13200	25
13201	55
13202	58
13203	70
13204	102
13205	34
13206	147
13207	34
13208	136
13209	147
13210	34
13211	16
13212	85
13213	137
13214	173
13215	27
13216	174
13217	160
13218	46
13219	195
13220	170
13221	171
13222	172
13223	136
13224	147
13225	34
13226	16
13227	87
13228	136
13229	147
13230	16
13231	127
13232	177
13233	137
13234	173
13235	27
13236	174
13237	172
13238	58
13239	114
13240	5
13241	190
13242	79
13243	164
13244	150
13245	136
13246	147
13247	42
13248	122
13249	136
13250	135
13251	5
13252	192
13253	79
13254	43
13255	132
13256	137
13257	173
13258	167
13259	174
13260	172
13261	175
13262	110
13263	30
13264	74
13265	93
13266	199
13267	136
13268	147
13269	34
13270	136
13271	52
13272	136
13273	147
13274	16
13275	191
13276	177
13277	132
13278	5
13279	190
13280	79
13281	148
13282	132
13283	155
13284	136
13285	147
13286	34
13287	38
13288	175
13289	136
13290	3
13291	130
13292	68
13293	115
13294	153
13295	136
13296	147
13297	126
13298	127
13299	85
13300	134
13301	64
13302	37
13303	136
13304	147
13305	34
13306	127
13307	38
13308	137
13309	173
13310	34
13311	174
13312	172
13313	160
13314	195
13315	58
13316	195
13317	170
13318	171
13319	137
13320	134
13321	64
13322	34
13323	5
13324	190
13325	79
13326	164
13327	66
13328	150
13329	134
13330	64
13331	37
13332	136
13333	147
13334	161
13335	162
13336	179
13337	169
13338	29
13339	0
13340	136
13341	147
13342	16
13343	177
13344	108
13345	126
13346	136
13347	4
13348	163
13349	15
13350	136
13351	147
13352	34
13353	16
13354	127
13355	177
13356	134
13357	64
13358	136
13359	147
13360	34
13361	16
13362	58
13363	137
13364	173
13365	37
13366	174
13367	172
13368	160
13369	46
13370	58
13371	195
13372	170
13373	171
13374	17
13375	112
13376	143
13377	120
13378	105
13379	134
13380	64
13381	37
13382	134
13383	196
13384	136
13385	34
13386	38
13387	34
13388	175
13389	30
13390	83
13391	71
13392	58
13393	74
13394	134
13395	64
13396	37
13397	136
13398	147
13399	34
13400	16
13401	108
13402	126
13403	132
13404	190
13405	66
13406	138
13407	8
13408	126
13409	134
13410	64
13411	37
13412	136
13413	147
13414	27
13415	122
13416	34
13417	136
13418	147
13419	34
13420	16
13421	127
13422	177
13423	132
13424	192
13425	183
13426	25
13427	52
13428	52
13429	37
13430	102
13431	136
13432	147
13433	34
13434	16
13435	91
13436	136
13437	147
13438	38
13439	200
13440	175
13441	156
13442	60
13443	60
13444	136
13445	16
13446	177
13447	132
13448	142
13449	135
13450	5
13451	190
13452	79
13453	164
13454	131
13455	4
13456	79
13457	186
13458	147
13459	147
13460	34
13461	16
13462	177
13463	107
13464	136
13465	147
13466	106
13467	16
13468	41
13469	136
13470	147
13471	122
13472	127
13473	38
13474	136
13475	147
13476	38
13477	85
13478	108
13479	85
13480	130
13481	68
13482	115
13483	153
13484	136
13485	147
13486	34
13487	16
13488	127
13489	137
13490	173
13491	27
13492	174
13493	172
13494	160
13495	46
13496	58
13497	195
13498	170
13499	171
13500	112
13501	120
13502	105
13503	137
13504	34
13505	172
13506	52
13507	151
13508	55
13509	167
13510	117
13511	37
13512	175
13513	175
13514	117
13515	37
13516	117
13517	136
13518	147
13519	34
13520	34
13521	85
13522	25
13523	52
13524	52
13525	37
13526	102
13527	135
13528	5
13529	190
13530	79
13531	164
13532	30
13533	83
13534	71
13535	59
13536	2
13537	30
13538	83
13539	71
13540	59
13541	2
13542	5
13543	9
13544	10
13545	187
13546	159
13547	39
13548	136
13549	147
13550	42
13551	128
13552	147
13553	34
13554	16
13555	38
13556	104
13557	3
13558	134
13559	64
13560	34
13561	91
13562	27
13563	55
13564	55
13565	91
13566	27
13567	91
13568	137
13569	173
13570	167
13571	174
13572	160
13573	55
13574	172
13575	130
13576	68
13577	115
13578	153
13579	137
13580	173
13581	174
13582	160
13583	46
13584	14
13585	172
13586	178
13587	136
13588	147
13589	38
13590	200
13591	175
13592	132
13593	5
13594	164
13595	17
13596	148
13597	155
13598	136
13599	147
13600	167
13601	16
13602	127
13603	177
13604	137
13605	173
13606	27
13607	174
13608	172
13609	160
13610	46
13611	195
13612	170
13613	170
13614	17
13615	143
13616	34
13617	8
13618	190
13619	82
13620	164
13621	16
13622	148
13623	43
13624	136
13625	147
13626	34
13627	127
13628	122
13629	126
13630	40
13631	136
13632	34
13633	34
13634	108
13635	40
13636	137
13637	173
13638	37
13639	60
13640	172
13641	160
13642	46
13643	58
13644	195
13645	38
13646	112
13647	143
13648	136
13649	147
13650	34
13651	16
13652	127
13653	91
13654	147
13655	34
13656	127
13657	85
13658	137
13659	173
13660	27
13661	174
13662	172
13663	55
13664	130
13665	68
13666	115
13667	153
13668	137
13669	173
13670	25
13671	174
13672	172
13673	175
13674	160
13675	171
13676	17
13677	25
13678	68
13679	52
13680	167
13681	102
13682	30
13683	83
13684	71
13685	59
13686	2
13687	134
13688	64
13689	37
13690	134
13691	64
13692	37
13693	110
13694	83
13695	71
13696	190
13697	66
13698	37
13699	115
13700	130
13701	58
13702	115
13703	153
13704	136
13705	106
13706	34
13707	177
13708	161
13709	185
13710	91
13711	37
13712	55
13713	55
13714	91
13715	37
13716	91
13717	134
13718	64
13719	27
13720	132
13721	5
13722	164
13723	15
13724	176
13725	43
13726	136
13727	147
13728	136
13729	16
13730	177
13731	135
13732	6
13733	190
13734	80
13735	164
13736	127
13737	147
13738	167
13739	16
13740	87
13741	117
13742	167
13743	52
13744	52
13745	117
13746	167
13747	117
13748	30
13749	83
13750	71
13751	59
13752	2
13753	136
13754	147
13755	167
13756	167
13757	119
13758	37
13759	68
13760	34
13761	167
13762	110
13763	66
13764	74
13765	6
13766	140
13767	136
13768	147
13769	16
13770	177
13771	108
13772	126
13773	130
13774	68
13775	115
13776	153
13777	136
13778	104
13779	34
13780	147
13781	175
13782	33
13783	137
13784	173
13785	157
13786	174
13787	98
13788	160
13789	195
13790	52
13791	195
13792	170
13793	171
13794	16
13795	137
13796	143
13797	120
13798	105
13799	45
13800	134
13801	36
13802	194
13803	147
13804	33
13805	108
13806	104
13807	104
13808	136
13809	147
13810	38
13811	200
13812	55
13813	60
13814	60
13815	60
13816	136
13817	147
13818	34
13819	16
13820	38
13821	85
13822	74
13823	93
13824	199
13825	30
13826	74
13827	93
13828	140
13829	199
13830	95
13831	113
13832	121
13833	130
13834	68
13835	115
13836	153
13837	136
13838	147
13839	38
13840	55
13841	3
13842	136
13843	147
13844	153
13845	96
13846	119
13847	127
13848	5
13849	191
13850	79
13851	67
13852	136
13853	147
13854	130
13855	16
13856	129
13857	136
13858	147
13859	34
13860	162
13861	28
13862	136
13863	147
13864	34
13865	34
13866	126
13867	175
13868	40
13869	137
13870	173
13871	27
13872	174
13873	172
13874	160
13875	46
13876	58
13877	195
13878	170
13879	171
13880	17
13881	112
13882	143
13883	120
13884	105
13885	136
13886	147
13887	34
13888	127
13889	122
13890	126
13891	40
13892	30
13893	83
13894	71
13895	59
13896	2
13897	130
13898	68
13899	115
13900	153
13901	136
13902	147
13903	34
13904	16
13905	200
13906	106
13907	136
13908	147
13909	34
13910	127
13911	34
13912	108
13913	126
13914	85
13915	132
13916	4
13917	190
13918	78
13919	66
13920	150
13921	134
13922	64
13923	136
13924	147
13925	34
13926	127
13927	38
13928	108
13929	127
13930	200
13931	89
13932	136
13933	147
13934	34
13935	147
13936	34
13937	108
13938	85
13939	147
13940	136
13941	147
13942	34
13943	127
13944	85
13945	136
13946	147
13947	34
13948	106
13949	127
13950	5
13951	192
13952	66
13953	129
13954	147
13955	34
13956	16
13957	177
13958	84
13959	126
13960	64
13961	25
13962	136
13963	147
13964	161
13965	185
13966	136
13967	147
13968	161
13969	185
13970	192
13971	67
13972	11
13973	136
13974	147
13975	34
13976	16
13977	127
13978	136
13979	147
13980	34
13981	16
13982	127
13983	34
13984	136
13985	30
13986	74
13987	93
13988	140
13989	199
13990	95
13991	113
13992	121
13993	136
13994	147
13995	34
13996	16
13997	177
13998	84
13999	136
14000	147
14001	34
14002	16
14003	126
14004	130
14005	68
14006	115
14007	115
14008	71
14009	25
14010	55
14011	55
14012	71
14013	25
14014	71
14015	136
14016	147
14017	34
14018	16
14019	127
14020	177
14021	135
14022	80
14023	5
14024	134
14025	64
14026	37
14027	135
14028	80
14029	190
14030	136
14031	147
14032	34
14033	127
14034	108
14035	137
14036	173
14037	25
14038	172
14039	160
14040	46
14041	58
14042	170
14043	112
14044	112
14045	110
14046	190
14047	67
14048	187
14049	130
14050	58
14051	115
14052	136
14053	147
14054	34
14055	38
14056	40
14057	110
14058	11
14059	136
14060	147
14061	34
14062	16
14063	127
14064	130
14065	68
14066	115
14067	153
14068	130
14069	167
14070	52
14071	52
14072	130
14073	167
14074	130
14075	136
14076	147
14077	37
14078	16
14079	177
14080	104
14081	136
14082	147
14083	153
14084	16
14085	127
14086	38
14087	177
14088	134
14089	68
14090	115
14091	137
14092	173
14093	27
14094	174
14095	160
14096	46
14097	195
14098	172
14099	91
14100	68
14101	115
14102	130
14103	68
14104	115
14105	153
14106	110
14107	83
14108	71
14109	191
14110	67
14111	6
14112	134
14113	64
14114	37
14115	136
14116	147
14117	34
14118	127
14119	58
14120	110
14121	191
14122	67
14123	136
14124	147
14125	34
14126	38
14127	106
14128	171
14129	159
14130	78
14131	16
14132	148
14133	97
14134	136
14135	147
